,genre,rate,name,url
12755,"Casual,Free to Play,Indie", 100,projectrhombusdonationware,https://store.steampowered.com/app/765750/Project_Rhombus_Donationware/
12756,Simulation, Need more user reviews to generate a score,tanedlcco174373russianlocoandtender,https://store.steampowered.com/app/766440/TANE_DLC__CO174373__Russian_Loco_and_Tender/
12757,"Action,Indie,Strategy", Need more user reviews to generate a score,dotline,https://store.steampowered.com/app/843580/DotLine/
12758,"Action,Casual,Indie,Sports", Need more user reviews to generate a score,floorkidsoriginalsoundtrack,https://store.steampowered.com/app/857720/Floor_Kids_Original_Soundtrack/
12759,"Adventure,Casual", Need more user reviews to generate a score,lesmisérablesjeanvaljean,https://store.steampowered.com/app/827130/Les_Misrables_Jean_Valjean/
12760,"Adventure,Casual", Need more user reviews to generate a score,twilightphenomenatheincredibleshowcollectorsedition,https://store.steampowered.com/app/826430/Twilight_Phenomena_The_Incredible_Show_Collectors_Edition/
12761,"Design & Illustration,Web Publishing", Need more user reviews to generate a score,rpgmakervxaceinspirationalvol4,https://store.steampowered.com/app/406077/RPG_Maker_VX_Ace__Inspirational_Vol_4/
12762,"Adventure,Casual", Need more user reviews to generate a score,spiritsofmysterythesilverarrowcollectorsedition,https://store.steampowered.com/app/826370/Spirits_of_Mystery_The_Silver_Arrow_Collectors_Edition/
12763,"Design & Illustration,Web Publishing", Need more user reviews to generate a score,rpgmakervxaceancientdungeonsbasepack,https://store.steampowered.com/app/406071/RPG_Maker_VX_Ace__Ancient_Dungeons_Base_Pack/
12764,"Design & Illustration,Web Publishing", Need more user reviews to generate a score,rpgmakervxacecyberpunkmusicpack,https://store.steampowered.com/app/406076/RPG_Maker_VX_Ace__Cyberpunk_Music_Pack/
12765,"Action,RPG", Need more user reviews to generate a score,hyperdimensionneptuniaubonusquest,https://store.steampowered.com/app/417850/Hyperdimension_Neptunia_U_Bonus_Quest/
12766,"Action,Casual,Indie", Need more user reviews to generate a score,deathgoatsoundtrackvol1,https://store.steampowered.com/app/417770/Death_Goat_Soundtrack_Vol_1/
12767,"Adventure,Indie,RPG", 93,madnordsprobablyanepicquestdemo,https://store.steampowered.com/app/417520/Mad_Nords_Probably_an_Epic_Quest_Demo/
12768,"Adventure,Indie", 82,leftway,https://store.steampowered.com/app/417400/LeftWay/
12769,"Action,Adventure,Indie", Need more user reviews to generate a score,warptek,https://store.steampowered.com/app/924870/WARPTEK/
12770,"Adventure,Casual,Simulation", Need more user reviews to generate a score,gsenjounomaouthedevilongstringjapanesevoicepack,https://store.steampowered.com/app/417260/Gsenjou_no_Maou__The_Devil_on_GString_Japanese_Voice_Pack/
12771,"Action,Indie,Strategy", 89,somanyme,https://store.steampowered.com/app/260530/So_Many_Me/
12772,"Action,Indie", 92,depthtigermaulpack,https://store.steampowered.com/app/414100/Depth__Tigermaul_Pack/
12773,Indie, 100,bloodcodeost,https://store.steampowered.com/app/414110/Blood_Code_OST/
12774,"Adventure,Indie", Need more user reviews to generate a score,thelostcrownsoundtrack,https://store.steampowered.com/app/414010/The_Lost_Crown_Soundtrack/
12775,"Action,Indie", 100,deptholdboneshammerheadskin,https://store.steampowered.com/app/413991/Depth__Old_Bones_Hammerhead_Skin/
12776,"Action,Indie", 92,depththorntailthresherskin,https://store.steampowered.com/app/413990/Depth__Thorntail_Thresher_Skin/
12777,"Adventure,Free to Play,Indie", 100,electrichighwaysost,https://store.steampowered.com/app/413840/Electric_Highways__OST/
12778,"Casual,Indie,Strategy,Early Access", Need more user reviews to generate a score,tetralogical,https://store.steampowered.com/app/814420/TetraLogical/
12779,"Casual,Indie", 100,runturndie,https://store.steampowered.com/app/413700/Run_Turn_Die/
12780,"RPG,Strategy", 83,endlesslegendechoesofauriga,https://store.steampowered.com/app/415700/Endless_Legend__Echoes_of_Auriga/
12781,"Casual,Indie", Need more user reviews to generate a score,flyglowfly,https://store.steampowered.com/app/415530/Fly_Glowfly/
12782,"Indie,RPG,Strategy", Need more user reviews to generate a score,fantasygroundsddswordcoastadventurersguide,https://store.steampowered.com/app/415570/Fantasy_Grounds__DD_Sword_Coast_Adventurers_Guide/
12783,"Adventure,Indie", Need more user reviews to generate a score,anoctavehigherextendedsoundtrack,https://store.steampowered.com/app/415431/An_Octave_Higher__Extended_Soundtrack/
12784,Simulation, Need more user reviews to generate a score,namelesstheonethingyoumustrecallcharacterendingsongs,https://store.steampowered.com/app/415340/Nameless_the_one_thing_you_must_recall_Character_Ending_Songs/
12785,"Adventure,Indie", Need more user reviews to generate a score,anoctavehigherbasicsoundtrack,https://store.steampowered.com/app/415430/An_Octave_Higher__Basic_Soundtrack/
12786,Strategy,0,hyperdevotionnoiredlccollection,https://store.steampowered.com/bundle/311/Hyperdevotion_Noire_DLC_Collection/
12787,Action,0,taitodlcpack,https://store.steampowered.com/bundle/258/TAITO_DLC_Pack/
12788,Action,0,segadlcpack,https://store.steampowered.com/bundle/254/SEGA_DLC_Pack/
12789,Action,0,attackontitanweaponallset,https://store.steampowered.com/bundle/831/Attack_on_Titan__Weapon_All_Set/
12790,Action,0,attackontitancostumeallset,https://store.steampowered.com/bundle/830/Attack_on_Titan__Costume_All_Set/
12791,"Action,Adventure,Indie",0,invertgamesoundtrack,https://store.steampowered.com/bundle/821/INVERT_Game__Soundtrack/
12792,Short,0,goindolbundle,https://store.steampowered.com/bundle/734/Goindol_Bundle/
12793, ,0,digitalsoundfactorysessiondrummer3expansions,https://store.steampowered.com/bundle/698/Digital_Sound_Factory_Session_Drummer_3_Expansions/
12794,"Action,Adventure,Indie,RPG",0,therealtexasdustyskiesedition,https://store.steampowered.com/bundle/653/The_Real_Texas__Dusty_Skies_Edition/
12795,"Action,Indie",0,mecharitzsteelrondosoundtrackedition,https://store.steampowered.com/bundle/497/Mecha_Ritz_Steel_Rondo_Soundtrack_Edition/
12796,"Action,Adventure,Indie",0,flatkingdomdeluxeedition,https://store.steampowered.com/bundle/490/Flat_Kingdom_Deluxe_Edition/
12797,"Action,Indie",0,zenodynersoundtrack,https://store.steampowered.com/bundle/408/Zenodyne_R__Soundtrack/
12798,"Action,Indie",0,zenoarchives,https://store.steampowered.com/bundle/406/Zeno_Archives/
12799,Casual, Need more user reviews to generate a score,christmaspuzzle2,https://store.steampowered.com/app/750780/Christmas_Puzzle_2/
12800,Action, Need more user reviews to generate a score,sushidovszombies,https://store.steampowered.com/app/750670/SUSHIDO_VS_ZOMBIES/
12801,"Casual,Indie", Need more user reviews to generate a score,squarismsoundtrack,https://store.steampowered.com/app/750640/Squarism_Soundtrack/
12802,"Casual,Indie", Need more user reviews to generate a score,naughtyelves,https://store.steampowered.com/app/750620/Naughty_Elves/
12803,"Adventure,RPG", Need more user reviews to generate a score,sphinxandthecursedmummyauthoringtools,https://store.steampowered.com/app/750430/Sphinx_and_the_Cursed_Mummy_Authoring_Tools/
12804,"Action,Adventure", Need more user reviews to generate a score,okkoletsplayheroesoriginalsoundtrack,https://store.steampowered.com/app/732700/OK_KO_Lets_Play_Heroes__Original_Soundtrack/
12805, , Need more user reviews to generate a score,jigsaw,https://store.steampowered.com/app/739440/Jigsaw/
12806,"Casual,Indie", Need more user reviews to generate a score,lonelytrip,https://store.steampowered.com/app/781490/Lonely_Trip/
12807,"Action,Adventure,RPG", Need more user reviews to generate a score,survivorsofborridor,https://store.steampowered.com/app/783790/Survivors_of_Borridor/
12808,"Casual,Simulation,Sports", Need more user reviews to generate a score,bibitinaadventureswithhorses,https://store.steampowered.com/app/947250/Bibi__Tina__Adventures_with_Horses/
12809,"Adventure,Indie", Need more user reviews to generate a score,brokenmindslightnovels,https://store.steampowered.com/app/966700/Broken_Minds__Light_Novels/
12810,"Action,Indie", Need more user reviews to generate a score,atopdownjobbloodgain,https://store.steampowered.com/app/934470/A_TopDown_Job_Blood_Gain/
12811,"Adventure,Casual,Indie",0,welcomebackto2007part2,https://store.steampowered.com/bundle/7464/Welcome_Back_To_2007__Part_2/
12812,"Action,Casual,Indie",0,hyperdrivemassacredeluxeedition,https://store.steampowered.com/bundle/7435/Hyperdrive_Massacre__Deluxe_Edition/
12813,"Adventure,Indie,Violent,Gore",0,arkhangelthehouseofthesevenstarsgamesoundtrack,https://store.steampowered.com/bundle/7391/Arkhangel_The_House_of_the_Seven_Stars__Game__Soundtrack/
12814,"Casual,Indie",0,epopeiafullpack,https://store.steampowered.com/bundle/7390/Epopeia_Full_Pack/
12815,"Action,Adventure,Indie",0,shiftquantumsoundtrackedition,https://store.steampowered.com/bundle/7360/Shift_Quantum_Soundtrack_Edition/
12816,"Casual,Indie",0,epopeiacollectionpack,https://store.steampowered.com/bundle/7389/Epopeia_Collection_Pack/
12817,"Action,Casual,Indie,Strategy",0,digdigdig,https://store.steampowered.com/bundle/7343/Dig_Dig_Dig/
12818,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014soundgardenspoonman,https://store.steampowered.com/app/295095/Rocksmith_2014__Soundgarden__Spoonman/
12819,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014linkinparkwhativedone,https://store.steampowered.com/app/295092/Rocksmith_2014__Linkin_Park__What_Ive_Done/
12820,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014linkinparkonestepcloser,https://store.steampowered.com/app/295091/Rocksmith_2014__Linkin_Park__One_Step_Closer/
12821,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014linkinparknumb,https://store.steampowered.com/app/295090/Rocksmith_2014__Linkin_Park__Numb/
12822,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014linkinparkbleeditout,https://store.steampowered.com/app/295088/Rocksmith_2014__Linkin_Park__Bleed_It_Out/
12823,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014linkinparkguiltyallthesame,https://store.steampowered.com/app/295087/Rocksmith_2014__Linkin_Park__Guilty_All_The_Same/
12824,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014jimihendrixvoodoochildslightreturn,https://store.steampowered.com/app/295083/Rocksmith_2014__Jimi_Hendrix__Voodoo_Child_Slight_Return/
12825,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014jimihendrixsongpackiiiiiiiv,https://store.steampowered.com/app/295086/Rocksmith_2014__Jimi_Hendrix_Song_Pack_IIIIIIIV/
12826,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014jimihendrixcastlesmadeofsand,https://store.steampowered.com/app/295076/Rocksmith_2014__Jimi_Hendrix__Castles_Made_Of_Sand/
12827,Action, Need more user reviews to generate a score,callofdutyghostsextinctionpack,https://store.steampowered.com/app/295431/Call_of_Duty_Ghosts__Extinction_Pack/
12828,Action, Need more user reviews to generate a score,callofdutyghostsblingpack,https://store.steampowered.com/app/295430/Call_of_Duty_Ghosts__Bling_Pack/
12829,Simulation, Need more user reviews to generate a score,tsmarketplacebrbluegreycoachespack03,https://store.steampowered.com/app/295199/TS_Marketplace_BR_BlueGrey_Coaches_Pack_03/
12830,Simulation, Need more user reviews to generate a score,tsmarketplacelmsp3coachespack01,https://store.steampowered.com/app/295200/TS_Marketplace_LMS_P3_Coaches_Pack_01/
12831,Simulation, 83,tsmarketplaceöbb1189krokodillocoaddon,https://store.steampowered.com/app/295196/TS_Marketplace_BB_1189_Krokodil_Loco_AddOn/
12832,Simulation, Need more user reviews to generate a score,tsmarketplaceguterwagenleigeinheitaddon,https://store.steampowered.com/app/295194/TS_Marketplace_Guterwagen_Leig_Einheit_AddOn/
12833,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014jimihendrixfoxeylady,https://store.steampowered.com/app/295074/Rocksmith_2014__Jimi_Hendrix__Foxey_Lady/
12834,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014jimihendrixsongpacki,https://store.steampowered.com/app/295073/Rocksmith_2014__Jimi_Hendrix_Song_Pack_I/
12835,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014rageagainstthemachinedownrodeo,https://store.steampowered.com/app/295067/Rocksmith_2014__Rage_Against_the_Machine__Down_Rodeo/
12836,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014rageagainstthemachinebullsonparade,https://store.steampowered.com/app/295066/Rocksmith_2014__Rage_Against_the_Machine__Bulls_on_Parade/
12837,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014rageagainstthemachinerenegadesoffunk,https://store.steampowered.com/app/295065/Rocksmith_2014__Rage_Against_the_Machine__Renegades_Of_Funk/
12838,Simulation, Need more user reviews to generate a score,tsmarketplacebr52wannentenderpack,https://store.steampowered.com/app/295192/TS_Marketplace_BR52_Wannentender_Pack/
12839,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014rageagainstthemachinesongpacki,https://store.steampowered.com/app/295064/Rocksmith_2014__Rage_Against_the_Machine_Song_Pack_I/
12840,"Casual,Indie,RPG", Need more user reviews to generate a score,strangersofthepower2,https://store.steampowered.com/app/851840/Strangers_of_the_Power_2/
12841,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bonjoviyougiveloveabadname,https://store.steampowered.com/app/295060/Rocksmith_2014__Bon_Jovi__You_Give_Love_A_Bad_Name/
12842,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bonjovilivinonaprayer,https://store.steampowered.com/app/295058/Rocksmith_2014__Bon_Jovi__Livin_On_A_Prayer/
12843,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bonjoviitsmylife,https://store.steampowered.com/app/295057/Rocksmith_2014__Bon_Jovi__Its_My_Life/
12844,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bulletformyvalentinehandofblood,https://store.steampowered.com/app/295055/Rocksmith_2014__Bullet_For_My_Valentine__Hand_Of_Blood/
12845,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bulletformyvalentineyourbetrayal,https://store.steampowered.com/app/295053/Rocksmith_2014__Bullet_For_My_Valentine__Your_Betrayal/
12846,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bulletformyvalentineheartsburstintofire,https://store.steampowered.com/app/295052/Rocksmith_2014__Bullet_For_My_Valentine__Hearts_Burst_Into_Fire/
12847,"Casual,Simulation", Need more user reviews to generate a score,rocksmith2014bulletformyvalentinetearsdontfall,https://store.steampowered.com/app/295051/Rocksmith_2014__Bullet_For_My_Valentine__Tears_Dont_Fall/
12848,"Action,Adventure,Indie,RPG", Need more user reviews to generate a score,questhunteroriginalsoundtrack,https://store.steampowered.com/app/768950/Quest_Hunter_Original_Soundtrack/
12849,Strategy, Need more user reviews to generate a score,battleacademyrommelinnormandy,https://store.steampowered.com/app/287094/Battle_Academy__Rommel_in_Normandy/
12850,Strategy, Need more user reviews to generate a score,battleacademyoperationhusky,https://store.steampowered.com/app/287093/Battle_Academy__Operation_Husky/
12851,"Casual,Indie", 83,rot,https://store.steampowered.com/app/798730/rOt/
12852,"Action,Indie", Need more user reviews to generate a score,guncraftdeepcaveblockpack,https://store.steampowered.com/app/280032/Guncraft_Deep_Cave_Block_Pack/
12853,"Adventure,Casual,Indie,RPG,Simulation", 100,hiveswapfriendsimvolumefifteen,https://store.steampowered.com/app/966360/Hiveswap_Friendsim__Volume_Fifteen/
